train_loss,val_loss
0.7982417345046997,1.0283899307250977
0.6802207708358765,0.7225379943847656
0.6400026321411133,0.6827948689460754
0.6305220484733581,0.6645755767822266
0.6143961608409881,0.6515981554985046
0.5943937838077545,0.6434306502342224
0.5884783565998077,0.6368517875671387
0.5676055550575256,0.6318720579147339
0.5536677777767182,0.6247690916061401
0.5413406968116761,0.6149832010269165
0.5226996213197708,0.6102827787399292
0.5033617198467255,0.6108152866363525
0.49189249873161317,0.5968514680862427
0.4781290262937546,0.5937855243682861
0.46244446039199827,0.5932514667510986
0.44418655931949613,0.6057640314102173
0.43094508945941923,0.5956466794013977
0.4277125269174576,0.6638283133506775
0.4165599077939987,0.6088023781776428
0.3997123420238495,0.6388506293296814
0.38502739667892455,0.6507482528686523
0.3751409113407135,0.6374946236610413
0.3615176320075989,0.6475780010223389
0.3594273000955582,0.6811792254447937
0.35122634172439576,0.6612677574157715
0.35262216329574586,0.8751139640808105
0.34709792733192446,0.7509016990661621
0.3350094616413116,0.7556376457214355
0.32445535659790037,0.7132894992828369
0.31530620753765104,0.974797785282135
0.304723984003067,0.9411438703536987
0.30139095783233644,0.8138485550880432
0.2970457375049591,0.846890389919281
0.30322166383266447,0.8512120246887207
0.3090441167354584,0.7933837175369263
0.3218489944934845,1.0987296104431152
0.30226961970329286,0.7415639162063599
0.2912729740142822,1.153188705444336
0.28733494579792024,0.9107668995857239
0.3219869345426559,1.4018259048461914
0.3434888064861298,0.9555131196975708
0.3233761817216873,1.0807113647460938
0.3220764368772507,0.6311776638031006
0.3044939637184143,0.6723145842552185
0.28543702960014344,0.8674253821372986
0.271101014316082,0.8589946031570435
0.2534966140985489,0.8185111880302429
0.24278596490621568,0.7543731927871704
0.22962266951799393,0.8926854133605957
0.2228049397468567,0.777084231376648
